text	label
 心血管系统疾病（包括心功能不全、严重心律失常）	Disease
 4)移植胚胎个数≤2个	Therapy or Surgery
 随机标准：1.筛选期间出现明显呼吸道感染征象；2.访视1的影像学、实验室检查结果提示呼吸道感染或出现有临床意义的异常；3.筛选期间出现中度及中度以上急性发作；4.筛选期间使用全身口服或静脉激素治疗；5.距离随机5个药物半衰期内（以较长者为准）进行过抗生素治疗或使用了其他研究药物；6.对基础治疗不适应或过敏。	Multiple
 5) 服用肾上腺皮质激素、β受体阻滞剂；	Pharmaceutical Substance or Drug
⑴ 简易智能量表测试（MMSE）符合排除标准（文盲＜18分，小学＜21分，初中及以上＜25分）。	Risk Assessment
 4.既往无卒中病史。	Disease
 4. 择期行腹腔镜结直肠癌手术患者	Therapy or Surgery
 （2) 患者新诊断为GBM，并通过组织病理证实；	Diagnostic
 （7）对已知的药物成份过敏；	Allergy Intolerance
 （2）合并其他主要部位外伤或复合伤；	Disease
 6）无严重心、肝、肾、造血系统疾患及其它影响药物评价因素者。	Disease
 1.3 住院起始后30天任意7天窗口期有两次血清肌酐检测且第二次血肌酐值变化大于50%的病例数（大部分是漏诊病例数和院内AKI）	Multiple
1)认知功能障碍者。	Disease
 2.年龄18-65岁，性别不限；	Multiple
 2）未经治疗的肾上腺功能不足、垂体功能不足和甲状腺毒症。	Multiple
 2）颞下颌关节骨关节病、肿瘤、强直、自溶性吸收患者。	Disease
 b 服药至少1个月以上 门诊癫痫患者 服药规律	Multiple
 （9）有酗酒史，不能终止酗酒者。	Addictive Behavior
 （3）根据临床症状、体征 ，确诊为轻型复发性阿弗他溃疡（溃疡数目少于5个，溃疡最大直径小于1cm）；	Diagnostic
 2.在研究期间昏迷或濒死状态患者	Sign
 ⑧患者均同意签署知情同意书。	Consent
 3.因骨关节炎择期行单侧膝关节置换术患者	Multiple
 4.无颌面部手术或创伤史；	Therapy or Surgery
1、18-65 岁，性别不限	Multiple
1. 年龄≥18岁且≤80岁的STEMI患者；	Multiple
 4）腹壁疝患者患有全身基础性疾病尚未获控制，或处于不稳定状态，或存在重要器官功能障碍，如局部有感染，有严重的药物过敏史、哮喘史、心脏病、肝肾疾病、糖尿病及血液疾病；	Multiple
 9. 未按照实验要求储存、运输gp96抗原肽复合物或DC；	Pharmaceutical Substance or Drug
 5. 丙氨酸氨基转氨酶（ALT）、天门冬氨酸氨基转移酶（AST）大于 1.5 倍正常值上限，血清肌酐（Cr）大于正常值上限（参考所在中心的实验室检查正常值范围）；	Laboratory Examinations
 2.经过新辅助化疗后临床评估为SD和PD。	Therapy or Surgery
 5.无法完成治疗计划和随访观察的患者	Compliance with Protocol
 （3）Conners量表评分多动指数大于1.5。	Risk Assessment
 ②患有严重器质性病变	Disease
 （5）WBC≥4.0×109/L，中性粒细胞≥1.5×109/L，PLT≥100×109/L， HGB＞100g/L；	Laboratory Examinations
 5.MAS指数大于2	Risk Assessment
 4）有明确生育意愿；	Pregnancy-related Activity
 4)家族性腺瘤息肉病(FAP)，Lynch 综合征，炎症性肠病；	Disease
 (4) 持续白蛋白尿:4周内连续2次晨尿测定尿白蛋白肌酐比值（UACR) 3.5-116mg/mol 或/及 8hrUAE 20-670μg/min。24hr尿蛋白&lt;2g。	Multiple
① 符合慢性乙型/丙型肝炎诊断标准及干扰素治疗指征(参考《慢性乙型肝炎防治指南2005》、《慢性丙型肝炎抗病毒治疗专家共识2009》及2000年《病毒性肝炎防治方案》)；	Diagnostic
 心肺功能能耐受放疗及手术；	Therapy or Surgery
 --X线胸片、痰菌等检查证实无结核病病灶者	Diagnostic
 19.每天吸烟数量超过5支香烟，或在注射试验药物前24小时内曾吸烟，或在试验过程中不能按要求限制吸烟者；	Smoking Status
 2.不限制伴随疾病	Disease
 ⑥同时需行其它脏器手术	Therapy or Surgery
1）按NYHA 分级，心功能为Ⅳ级和急性左心衰的患者。	Multiple
1.经病理组织学或者细胞学检查确诊的肺腺癌患者；	Diagnostic
a. 全面分期检查（头颅MRI，脊髓MRI，胸腹盆CT，眼科裂隙灯检查，脑脊液检查）后诊断为原发于脑，脊髓，眼，脑神经，和/或脑膜的淋巴瘤，即除上述部位外，无淋巴瘤侵犯的证据；	Diagnostic
 12）研究者认为不宜进行此项临床研究者。	Researcher Decision
 1. 患者年满18周岁。	Age
 3.经两家以上三甲医院相关科室会诊，明确诊断为脑损伤患者；	Diagnostic
 13.研究者认为存在不适合参加该试验的其他情况。	Researcher Decision
 7.处于濒死状态的患者。	Disease
 14) 筛选前两周内患有活动性全身性感染（感冒除外）或其他任何会定期复发的感染；	Disease
 11.正参加其他临床试验的患者；	Enrollment in other studies
1）既往Hp根除治疗失败的患者	Therapy or Surgery
2.1.对照组：在性别、年龄、受教育程度等方面均与病例组匹配的体检中心健康查体人群。（1）符合健康人的诊断标准；（2）经询问病史，排除以下情况：睡眠时存在有害或潜在危险性的睡眠行为，行为与梦境相关，睡眠期的异常行为破坏了睡眠的连续性。（3）自愿签署知情同意书。	Multiple
 12. 血液系统疾病或容易出血的患者。	Disease
 3.入选时合并有心、肝、肾和造血系统等严重原发性疾病，精神病患者。	Disease
 9)同时参加其它临床试验者。	Enrollment in other studies
 6.胸部CT证实存在严重的肺间质病变、支气管扩张等基础性肺部疾病患者；以及慢性阻塞性肺疾病（COPD）患者中的重症患者和吸入糖皮质激素治疗的患者。	Multiple
（1）肝功能检查异常(转氨酶-ALT&gt;40U/L，AST&gt;35U/L)或肾功能检查异常(血肌酐&gt;133μmol/L)；	Multiple
 4. 知情同意者	Consent
 5. 伴有包括中风，癫痫，痴呆等中枢神经系统疾病或自身免疫性中枢神经系统病变的患者。	Disease
 6.患者知情同意，并且签署书面的同意书。	Consent
（1）年龄在14周岁至65周岁，男女不限	Multiple
 4、能接受并配合随访半年以上	Compliance with Protocol
 4. 体能ECOG ≤1分；	Risk Assessment
（1）年龄≥18岁，≤60岁，性别不限；	Multiple
 5. 1个月内有COPD急性加重史或使用过抗生素者；	Multiple
（1）年龄18–60岁	Age
1.年龄18~80岁的POAG、高眼压症患者；	Multiple
 5.术前14天内使用过α2受体激动剂或拮抗剂；	Pharmaceutical Substance or Drug
（1）患者拒绝参与该项研究；	Consent
 2.孕周&lt;38周或&gt;41周；	Pregnancy-related Activity
 （8）有严重过敏史、严重感染。	Multiple
 12、同意加入此研究并签署书面知情同意书。	Consent
 6)具备干扰素低温（2~8℃）储存条件；	Pharmaceutical Substance or Drug
1、由病理结果确诊的乳腺癌患者；	Diagnostic
（1）居住地海拔小于或等于900米。	Address
 （3）黄斑孔视网膜脱离合并脉络膜脱离；	Disease
 3. 合并严重慢性糖尿病并发症（如糖尿病肾病、糖尿病眼底病变）。	Disease
 （2）客观上短期内无法手术者，如：月经提前、发热、短期内无法控制的高血压、心脏病发作等。	Multiple
 （2）妊娠或哺乳期妇女；	Pregnancy-related Activity
1. 年龄为18~70（含18、70）周岁，性别不限；	Multiple
 2) 功能区（语言和/或运动区）占位或癫痫病灶，神经外科手术需做唤醒麻醉	Multiple
 2）自愿参加本临床实验，并签署知情同意书；有随访意愿，且能按照规定的时间进行随访。	Multiple
 不稳定心绞痛；	Disease
 ②预期生存大于等于6个月；	Life Expectancy
 11.患有其他严重的急慢性的生理或者精神问题，或实验室检查异常，会增加参加研究或者使用药物有关的风险，或干扰对研究结果的判断，且经研究者判断，认为不适合参加研究。	Multiple
 （2）翼状胬肉切除手术患者满足以下标准：	Therapy or Surgery
(1) 已知对缬沙坦、氨氯地平或辅料过敏。	Allergy Intolerance
 6.研究开始前4周内进行本试验外的其他实验性药物治疗；或同时参与另一项对本次研究结果有影响的临床研究；	Enrollment in other studies
1. 25岁≤年龄≤75岁	Age
 5、不良生育史，大于等于2次不明原因流产史	Pregnancy-related Activity
 2、怀孕期、哺乳期或有怀孕计划的糖尿病患者；	Multiple
1. ASA III-V；	Risk Assessment
 11）既往患有任何增加出血性风险的疾病，如牙周病、痔疮、急性胃炎或消化道溃疡、血肿、直肠出血、呕血、血尿症、生殖道出血（包括月经过多）、鼻出血等；	Disease
（1） 符合AECOPD诊断标准；	Diagnostic
 9．研究者判断不适合参加临床试验	Researcher Decision
 (6)病人不能正确表达自己主诉，如精神病、严重神经官能症，不能合作本试验者；	Multiple
 [4]完成12个月随访	Compliance with Protocol
 6.预计生存期≥6月；	Life Expectancy
 2.在过去3个月内使用了控制体重药物（包括减肥药）、除二甲双胍外口服任何抗糖尿病药物或胰岛素。	Pharmaceutical Substance or Drug
1. 有支气管哮喘、支气管扩张症等病史；	Disease
 (4)合并梗阻性肺动脉高压，艾森曼格综合征的患者；	Disease
 f. 关节型、脓疱型、红皮病型银屑病；	Disease
1)短暂性脑缺血发作，可逆性神经功能缺损（RIND）等。	Disease
 25．研究首次给药前六个月内参加了药物临床试验，或计划在研究期间参加其他药物临床试验；	Enrollment in other studies
 5. 获取书面知情同意书。	Consent
1.患者有潜在的、反复发作或进行性的角膜疾病、角膜异常（尤其是复发性角膜糜烂、严重的基质病变、圆锥角膜、透明性边缘性角膜变性）或是手术范围内的角膜疤痕	Disease
 （7）严重酸碱失衡，或严重电解质紊乱；	Sign
 4. 合并其他严重心血管、内分泌等系统疾病，研究者认为可能对疗效观察造成影响的疾病的情况	Multiple
 3. 用药稳定（本研究开始前一个月或研究期间均未更换药物）。	Pharmaceutical Substance or Drug
1.既往曾接受大剂量阿糖胞苷、甲氨蝶呤及利妥昔单抗维持治疗	Pharmaceutical Substance or Drug
 3. 血肿发生小于48小时；	Disease
 (2)卒中、恶性肿瘤、脑外伤等其他疾病影响随访效果者；	Disease
 （5） 年龄40-80周岁，性别不限；	Multiple
 （8）已知对试验药物过敏；	Allergy Intolerance
1、年龄大于18周岁，男女不限	Multiple
 g. 患者需满足以下血液学指标	Laboratory Examinations
 跖筋膜炎	Disease
 （2）胆管细胞癌；	Disease
 ③患有延迟或阻止药物通过消化道疾病的患者，如消化道溃疡、严重腹泻、肠梗阻等体质；	Multiple
 （6）持续高血压（BP≥180/110）或低血压（BP≤80/60）；	Laboratory Examinations
脓毒症组	Disease
 3. 妊娠期、哺乳期妇女。	Pregnancy-related Activity
 2.年龄18~80岁；	Age
(1)符合乳腺增生病诊断；	Diagnostic
1.年龄≥18岁，性别不限；	Multiple
 3. 结石直径在4-6mm者。	Laboratory Examinations
 （7）门静脉主干完全栓塞；	Disease
 （11）临床医生认为不适宜受试的其他患者。	Researcher Decision
 8)研究者认为不能入选的其他情况：如有将影响入组病例参加或完成临床研究（例如精神疾患、药物滥用、HIV感染者等），或影响对临床研究结果进行分析。	Researcher Decision
 3.转移病灶直径&gt;6cm；	Neoplasm Status
 5.重度营养不良、佝偻病患儿，或合并其他心血管、脑、肝、肾及造血系统等严重全身性疾病患儿；	Disease
 （4）晚期肿瘤患者;	Neoplasm Status
 大量饮酒、活动性肝炎或无法解释的持续血清氨基转移酶升高者；	Multiple
 3、有惊厥、癫痫、脑病和精神病等病史或家族史者	Disease
 1.4.无远处转移	Neoplasm Status
   8)肥胖者（体重指数BMI＞30，BMI=体重（kg）/身高（m）2）。	Multiple
 （2）经过正规术前准备的非急诊住院病人；	Encounter
(a)患有睑缘炎、瞬目异常、眼睑位置异常等蒸发过强干眼；	Disease
1. 年龄18-65岁	Age
 5.短期预后不良者，7天内死亡风险大者，正在进行姑息性治疗；	Multiple
①入住于我院神经外科ICU，18周岁≤年龄≤90周岁；	Multiple
 5. 近6个月内肝功能正常或升高不超过正常值上限两倍。	Organ or Tissue Status
 6. 肝功能异常（超过正常值上限2.0 倍），肾功能异常（肌酐超过2 mg/dl）;	Multiple
 12)眼表存在不易控制的感染病灶	Disease
①存在严重的心脑血管疾病病史或严重胃肠道疾病病史者。	Disease
 4..神智清醒，具有正常的沟通能力，没有认知障碍。	Multiple
 ⑸凝血功能障碍或正在使用抗凝药（如华法林、肝素等）患者	Multiple
 （7）难以完成随访或影响顺应性的各种因素	Compliance with Protocol
 2)能够按照试验方案要求完成研究；	Compliance with Protocol
 6)严重晕针、晕血患者；	Special Patient Characteristic
 （10) 无局部复发和远处转移；	Neoplasm Status
 4) 术前沟通交流障碍，失语者	Literacy
 2．接受心脏手术（术式包括冠状动脉旁路移植术、非体外循环冠状动脉旁路移植术、瓣膜手术和瓣膜联合CABG手术）的患者；	Therapy or Surgery
 7.吲哚青绿15分钟清除率 (ICG-R15) &lt;20%	Laboratory Examinations
 6符合伦理要求，患者自愿受试，并签署知情同意书；	Multiple
 2.年龄65-80岁（含65岁）	Age
 8)  凝血功能异常（INR&gt; 1.5或PT&gt;正常上限4s或APTT&gt;1.5倍升高），具有出血倾向或凝血障碍或抗凝治疗中。	Multiple
 3.合并未控制的Ⅲ级高血压（收缩压≥180mmHg和/或舒张压≥110mmHg）	Disease
 5.凝血功能障碍及肝肾功能不全；	Organ or Tissue Status
 (3)体重指数〔BMI=体重(kg)/身高(m)2〕在19~25kg/m2范围内。	Risk Assessment
 2、年龄20-60岁	Age
  （6）出现间质性肺病；	Disease
 4.既往接受常规卡培他滨方案治疗无效的患者（治疗无效定义为卡培他滨联合或单药治疗的最佳疗效为PD），或既往接受过卡培他滨治疗有效但停止用药不足6个月的患者;	Pharmaceutical Substance or Drug
 5.年龄在18-70岁之间；	Age
 5.初中及以上教育水平	Education
 8. 合并扩张型心肌病，肥厚型心肌病等原发性心肌病。	Disease
 ④对GLP-1和DPP-4药物类药物过敏者；	Allergy Intolerance
 （8）患者不能够配合疗效及不良反应的观察。	Capacity
1）年龄18-60岁的成年患者；	Age
 (4)合并心肝肾和造血系统代谢性疾病（糖尿病、甲状腺疾病、肾上腺疾病），肿瘤者。	Disease
（1）18～75周岁，性别不限；	Multiple
 13、妊娠或哺乳的妇女，或者在接受试验治疗前妊娠试验阳性的育龄期妇女；	Pregnancy-related Activity
 4.患有神经痛或脊柱病的患者	Disease
 2、心脏、胸科手术；	Therapy or Surgery
 [4]HIV阳性	Laboratory Examinations
 2. 年龄≥65岁；	Age
 3.自愿接受调查	Consent
 f)有出血病史，筛选前4周内发生任何严重分级达到CTCAE4.0中3度或以上的出血事件。	Multiple
1).肺癌的非非小细胞肺癌（NSCLC）腺癌的病理分型患者；	Diagnostic
1)年龄在60~85岁之间；	Age
 6. 受试者同意并签署知情同意书（如果受试者本人没有判断能力，需要其法定监护人共同签署知情同意书）。	Consent
（1）经常饮绿茶的患者（每周饮茶≥3次，持续3个月以上）；	Diet
 （10）肾移植术后或在未来18周内有肾移植计划；	Therapy or Surgery
 3.签署知情同意书。	Consent
 4. 入选研究前3月内服用其他试验药或参与其他临床试验	Enrollment in other studies
 4.排除标准限制某些病例入组，目的是增加研究的安全性、可行性，将“知情同意”列入排除标准，将拒绝签署知情同意书的病例排除在外，符合医学伦理要求。	Multiple
 15)随访期间因各种原因死亡者。	Special Patient Characteristic
 9. 研究者认为不适合入组者；	Researcher Decision
 10.依从性差，难以完成试验治疗者。	Compliance with Protocol
 ⑥血液学检查指标：中性粒细胞绝对计数(ANC) &lt; 2.0 x 109/L,血小板 &lt; 100 x 109/L,血红蛋白 &lt; 9g/dL；	Laboratory Examinations
 3）恶性肿瘤；	Disease
 7 已证实有阴茎血管瘤;	Disease
 7.无过敏史;	Allergy Intolerance
 7. 东部肿瘤协作组状态评分 &lt; 2	Risk Assessment
 2.体检排除功能性胃肠疾病及其他器质性疾病；	Disease
1. 符合原发性肾病综和征的诊断标准，并经肾活检证实病理类型。经过强的松足量治疗8-12周，结果无效或治疗过程处于复发状态，或激素依赖;	Diagnostic
 （2）合并偏头痛者；	Disease
(1)18-60岁(含18岁和60岁)的自愿受试者,男女不限	Multiple
 （3）存在严重合并症无法耐受麻醉和手术；	Multiple
1.患有任何癌症者	Disease
 5.针刺过敏或恐惧症；	Disease
 （3）孕妇或哺乳期妇女及治疗观察期内拒绝避孕的育龄期女性；	Pregnancy-related Activity
 7.没有做过其他近视控制的治疗	Therapy or Surgery
 4. 两周内使用色甘酸钠、nedocromil或白三烯受体拮抗剂的病人。	Pharmaceutical Substance or Drug
 3.心脏多普勒超声提示左心室射血分数&lt;45%;	Diagnostic
 5.知情同意，并签署知情同意书。	Consent
 4)在过去的3年内接受过任何针对此肿瘤的治疗，但除去浅表性膀胱癌、皮肤的基底层细胞或鳞状上皮细胞癌、宫颈上皮内癌变（CIN）或前列腺上皮内癌变（PIN）；	Multiple
 4)患者必须了解研究过程和评估，同意参加本实验，并签署知情同意书。	Consent
 （15）最近3个月献血者。	Blood Donation
 （3）患者性别不限，年龄18－75岁；	Multiple
 2)肝病活动期或肝功能异常，ALT、AST为正常值上限1.5倍以上者；	Multiple
 5)自愿参加试验，获得知情同意书过程符合GCP规定。	Consent
 （4）发病14天以内；	Disease
     a) 体质指数（BMI）≥24.0kg/m2；	Risk Assessment
 （3）肾或造血系统等严重原发性疾病、精神病者。	Disease
 2）年龄≥20；	Age
 18.正在接受或入选前1个月内接受其他实验性药物的。	Enrollment in other studies
1.肝肾疾病的证据（ALT或AST≥2倍正常上限/血清肌酐＞95umol/L)；	Disease
 最近2个月内参加其他类似药物临床试验；	Enrollment in other studies
 2、排除MRI检查的禁忌，如装有心脏起搏器或其他金属植入物，异体组织、毒品和酒精依赖、幽闭恐怖症病史、或其他心理障碍，妊娠或其他虚弱情况；	Multiple
 2.签署参加此临床试验的知情同意书；	Consent
 4.虽肾上腺糖皮质激素治疗有效，但减量后很快复发；	Pharmaceutical Substance or Drug
 (2)年龄在18岁以上的男性或女性。	Multiple
1. 6至12岁儿童;	Age
 2．年龄≥18岁，男女不限	Multiple
 2.经细针或空芯针穿刺活检病理学证实为Ⅱ~Ⅲ期Luminal B型（除外Her-2阳性者）及三阴型原发性乳腺癌患者。有明确可测量的肿瘤病灶，MRI扫描病灶上长径&gt;10 mm，可测量的皮肤结节等，若&gt;10 mm也可作为可测量病变；	Multiple
 2.体重指数18~30kg/m2	Risk Assessment
 11.试验前半年接种过流感疫苗；	Pharmaceutical Substance or Drug
 2.经病理学正式为骨肉瘤；	Diagnostic
 2. 3-4岁脑瘫患儿合并智力障碍者	Multiple
 8)下消化道出血患者以及休克等重症患者。	Disease
 （5）不能按规定用药，依从性差，资料不全影响疗效和安全性判断者；	Multiple
 9.愿意停止TKI治疗	Therapy or Surgery
 2)身体总体健康；	Healthy
 8，依从性差者。	Compliance with Protocol
 双下肢深静脉血栓；	Disease
 2.严重心血管、肝、肾、肺功能障碍	Organ or Tissue Status
 3)愿意签署知情同意书。	Consent
1、有腹腔镜手术的禁忌证（如：广泛腹腔内粘连等）	Disease
 （4）因不可抗拒因素造成采集、分离的血液不能回输，从而无法继续完成试验者；	Multiple
 3. 基础FSH&lt;10IU/L	Laboratory Examinations
 5.研究者认为不宜入选者。	Researcher Decision
 （4）意识清楚，无精神病史或人格障碍。	Multiple
 （4）生命体征平稳，意识清醒，自愿接受治疗及观察者。	Multiple
 4）对红霉素眼膏过敏者	Allergy Intolerance
 7.发病时经CT或MRI证实为单一的左侧大脑半球缺血性或出血性病灶；	Diagnostic
 5、术中冰冻病理或术前穿刺病理确诊为乳头状癌。	Diagnostic
 （4）血糖控制不佳的糖尿病患者；	Disease
 b.近6月无抗生素应用史；	Pharmaceutical Substance or Drug
    ⑥依从性差；	Compliance with Protocol
 （3）6个月内有新生骨折者；	Disease
 （2）以咳嗽为主要或唯一症状，咳嗽时间＞8周。	Symptom
 4)患者有肺或纵隔手术史；	Therapy or Surgery
 6.未经过手术和/或放射治疗的脑转移或脊髓压迫，或既往治疗过的脑转移或脊髓压迫但没有临床影像学证据表明病情稳定超过14天；	Multiple
 （4）精神错乱不能完成检查者；	Disease
 ⑤正在参加其他药物临床试验项目，或停止时间小于3个月；	Enrollment in other studies
 3. 并发性白内障，晶体混浊眼底双目间接镜检查窥不见视盘；	Disease
 4.试验前签署书面知情同意书。	Consent
 3)3个月内发生过心律失常、不稳定心绞痛、心肌梗死者；	Disease
 4、慢性肝炎、血小板功能障碍或其他血液性系统疾病	Disease
 11、患血小板减少症或其他凝血障碍(可能造成肌内注射禁忌)	Multiple
 4)BMI≥18.5kg/m2 ；	Risk Assessment
 ⑥凝血功能不全的患者。	Organ or Tissue Status
 2、严重药物过敏反应史，尤其是皮肤反应，如皮肤粘膜眼综合征（Stevens-Johnson综合征）、中毒性表皮坏死松解症，多形性红斑等，或已知对磺胺类药物超敏者。	Multiple
 4.建立中心静脉途径（锁骨下、颈内静脉或PICC）	Therapy or Surgery
（1）颅脑外伤患者且入院时GCS评分&lt;8分；	Multiple
 不愿意签署知情同意书者	Consent
  (5)正在接受全身类固醇或其他免疫抑制剂。	Pharmaceutical Substance or Drug
 （3）治疗前3天内服用过止痛药，或最近一个月内曾经接受过止痛治疗措施者/洗脱时间小于一周者。	Pharmaceutical Substance or Drug
 (5) 怀疑有滥用麻醉性镇痛药或镇静药者；	Addictive Behavior
有以下病史者：心脏器质性病变或心律失常等，脑血管疾病，长期慢性炎症病史，恶性肿瘤，结蹄组织疾病（关节炎、血管炎），进展期神经系统疾病，严重凝血功能异常	Disease
 8)&gt;Ⅰ级的外周神经病变。	Disease
 7. 试验前3个月内参加过临床试验者；	Enrollment in other studies
 9 其它严重系统性疾病；	Disease
 4知情同意，志愿受试并签署知情同意书者。	Consent
 2.持续性房颤患者，且在首次消融术中采用环肺静脉消融环+3条辅助线（房顶线、二尖瓣峡部线、三尖瓣峡部线）+/-其他消融，肺静脉消融环及格辅助线已被验证达双向阻滞；	Multiple
 (14)曾经或正在接受其他抗原特异性免疫治疗的患者	Therapy or Surgery
 （2）过去两周内患者不应接受任何中草药和全身治疗；	Therapy or Surgery
 3.教育程度达小学及以上；	Education
 3.术前通过内镜或其他方法确诊为消化道溃疡；	Disease
 a.BIL &lt;1.25×ULN	Laboratory Examinations
 11．正在参加其他药物临床研究的患者。	Enrollment in other studies
 （15）妊娠或计划妊娠的育龄妇女。	Pregnancy-related Activity
 2.合并以下手术：瓣膜置换术、先心病手术、房颤治疗手术、心脏损伤修复手术；	Therapy or Surgery
 4、约发病3天时，生命体征平稳，GCS≥9分；	Multiple
患者3个月内使用过药物治疗（包括抗生素、激素、肠道菌群调节剂、质子泵抑制剂等）或有食管手术病史；	Multiple
 (5) 术中出现心跳骤停和心肺复苏者等严重不良反应	Disease
 （3）已知药物或酒精依赖或怀疑对研究药物的活性或非活性成分过敏；	Multiple
 合并严重其他系统疾患；	Disease
 3.妊娠期、哺乳期妇女；	Pregnancy-related Activity
 （3）伴心、肝、肾或造血系统等严重的原发疾病者；	Disease
 2)患有凝血障碍病史的患者；	Disease
 6、最近5年有其他恶性疾病史者，治愈的皮肤癌和宫颈原位癌除外。	Disease
 4)既往有头颅外伤史	Disease
1.在玉树州连续居住时间大于3年；	Address
 2、精神病或不配合操作者；	Disease
 2.围手术期死亡者；	Therapy or Surgery
 5.取得患者及监护人的知情同意，签署知情同意书（伦理委员会批准）。	Multiple
 - 参加任何其他药物临床研究；	Enrollment in other studies
 ⑥术前采用简易智力状态检查(MMSE)筛选(满分30)，选出文盲(未受教育)组（17 分及以上）、小学(受教育年限≤6 年)组（20 分及以上）、中学或以上(受教育年限&gt;6 年)组（24 分及以上）的患者[1,2]；	Risk Assessment
 （4）有精神疾病史或精神疾病家族史者；	Disease
 (5)体格检查、生命体征检查、实验室检查（血常规、尿常规、血生化）、12-导联心电图检查结果异常且有临床意义，并对本试验评估有影响者；	Laboratory Examinations
 2.三个月内眼部活动性炎症	Disease
 3. mRS分级为1～3级（包括1和3级）患者；	Risk Assessment
(1)手术时年龄在35岁至75岁的成人。	Age
1.符合活动性结核病诊断标准，且诊断为浸润性、干酪性肺炎或支气管结核病痰菌阳性者；	Diagnostic
1. 年龄≥18岁；	Age
 （3）支气管哮喘危重患者；	Disease
1.入组前４周内接受过化疗、放疗、生物激素治疗、内分泌治疗、靶向治疗等的患者，或本试验给药期间接受其它化疗药物的同步治疗;	Therapy or Surgery
 任何实验室检查结果存在具有临床意义的异常情况者；	Laboratory Examinations
 5.疗效评价采用RECIST评价。	Risk Assessment
 （5）有肌电测试的禁忌症。	Disease
 8)先前未接受过抗雄激素为主的内分泌治疗和任何形式的细胞毒药物治疗；	Therapy or Surgery
 6.使用研究药物前电解质紊乱者；	Multiple
 3. 马来酸吡咯替尼禁忌症患者除外；	Disease
 （4）乳腺癌系统治疗后组：1.在我院经过正规系统治疗后3月以上，有既往病历考证的乳腺癌患者； 2.年龄在18～75岁之间；3.患者同意接受本次研究，并签署知情同意书。	Multiple
  —ALP≤正常值上限(ULN)的2.5倍；（对于有肝转移的患者则可对ALP不做限制）。	Laboratory Examinations
排除标准：①支气管哮喘	Disease
①18-70岁；	Age
 5. 对舒肝宁注射液组方药物过敏者；	Allergy Intolerance
 2.有自身免疫疾病；	Disease
 20)研究者认为不适合参加试验者（如体弱等）。	Researcher Decision
（1）合并心衰等严重内科疾病	Disease
 （2）年龄＜18岁或＞65岁；	Age
 ② 中重度主动脉瓣狭窄，STS评分为中危或者高危。	Multiple
 7.用汉语进行交流障碍的患者；	Literacy
 （9）长期卧床患者；	Special Patient Characteristic
 9)研究者认为不宜参加本试验者。	Researcher Decision
 （6）痴呆、精神异常。	Disease
 3、Child-pugh评分7-13分	Risk Assessment
1.年龄45～80岁之间，性别不限；	Multiple
" 3.符合抗精神病药致药源性肥胖标准。根据1995年WHO标准,以体重指数（BMI）&gt;25kg/m2为肥胖，23kg/m2<bmi≤25kg m2为体重增加。抗精神病药致药源性肥胖：长期服用抗精神病药物（ap），服ap前患者体质量指数正常,服ap后bmi="""">25kg/m2。"	Multiple
 （7）妊娠或哺乳期妇女。	Pregnancy-related Activity
 6.如服用抗凝药但无法停药五天者；	Pharmaceutical Substance or Drug
 8）服用雌激素避孕患者	Therapy or Surgery
 3.入院时昏迷或临床资料不全的患者；	Data Accessible
 -对研究药物过敏；	Allergy Intolerance
 7.合并精神疾病或严重神经官能症患者，或由于智力或语言障碍，不能表达主观不适症状，妨碍与研究者的交流与合作者	Multiple
 3.在首次疫苗接种后16～20个月内可接受随访并同意接受静脉采血和标本贮存；	Multiple
 6)患有任何增加出血性风险的疾病，如痔疮、急性胃炎或胃及十二指肠溃疡等；	Disease
 2）发热状态下（腋温≥38℃，肛温≥38.5℃）出现惊厥发作；	Multiple
 (2)活动性消化道溃疡或胃肠道出血；	Multiple
 ⑵年龄在18-70岁之间；	Age
 7.入组前3个月内参加过其他药物临床试验，或入组前3个月内用过已知对主要脏器有损害的药物者。	Multiple
 初诊GERD患者但是无夜间症状或夜间症状出现频率＜1 次/周	Multiple
 5. 胃溃疡活动期；	Disease
包柔螺旋体感染、白喉、药物或毒物所致的周围神经病;遗传性脱髓鞘性神经病·	Disease
 (3)18-65周岁，男女不限；	Multiple
 11、依从性差的患者。	Compliance with Protocol
 3.各种慢性疾病的急性期或危重期或终末期；	Disease
 ③年龄≥65岁	Age
 3受伤前无其他脏器病变，无营养、免疫及代谢的相关疾病；	Disease
 ③年龄18-65岁。	Age
 2. 明确诊断的糖尿病	Disease
 2. 年龄18-60岁	Age
1.合并慢性阻塞性肺疾病；	Disease
 （4）入选前1个月内未参加其他药物临床研究；	Enrollment in other studies
1.心血管病史：	Disease
 6.受试者为直接参与本试验的研究团队成员或申办方工作人员。	Special Patient Characteristic
 17）受试者可能因为其他原因而不能完成本研究或研究者认为不应纳入者。	Researcher Decision
 5.无法通过穿刺吸取骨髓；	Therapy or Surgery
1.18岁及以上。	Age
4.1.年龄：18-75岁（含18岁和75岁），性别不限；	Multiple
 2.预计在 24-72h 内无生存可能者；	Special Patient Characteristic
 (2)治疗期间戒酒；	Multiple
1. 怀孕或哺乳期妇女以及在临床观察期间计划怀孕的妇女；	Pregnancy-related Activity
 2. 初次分娩；	Pregnancy-related Activity
 2）患肝脏、肾脏疾病及严重心脏疾病者。	Disease
