text	label
我上过厕所还没有几分钟还想上怎么回事	病症临床表现(病症表现)
小孩说话晚是什么原因啊？是不是智力不达标还是舌头有什么问题呢？	病症病因
我服用了养血清脑颗粒，尿特别多，大夫这是怎么回事	病症病因
健骨生丸的使用有效期是多长时间呢？	药物作用
肺癌咳血吃什么食物好	病症禁忌
摔床下后胃口不好	病症病因
患有心脏病，如果服用珊瑚七十味丸能够治疗好吗？	药物适用症
宝宝便秘怎么办？吃什么好？	病症治疗方法
医生你好，我一直在工作，最近我的白带增多，有异味，我想去检查，请问哪家医院看妇科病效果好？	病症治疗方法
怎么会引起尿路感染，能吃点什么药好呢？谁能帮我指点一下？	病症治疗方法
我朋友最近经常出现倦怠无力，多尿多食的症状，是什么疾病呢？服用消渴降糖胶囊能好转吗？	其他多问
怎么检查强迫症	病症治疗方法
宝宝一直便秘，怎样从饮食上改善。便秘时便血是否有问题。	病症严重性
排便的时候觉得肛门特别的疼痛，擦拭的时候有血，后来排便时肛门会脱出，但过一会儿会恢复，从昨天开始肛门疼得厉害，不敢坐，肛门脱出很难恢复，要外力作用才回去，检查为内痔，能自愈吗？应如何治疗？	其他多问
请问康和药业的碳酸氢钠片有碱化尿液及酸性症的功效吗?	药物作用
我的血糖时高时低十分的不稳定，家里人都很担心我的糖尿病情况，吃格列美脲片多久见效	药物作用
大便里有少量的血迹和粘稠液体，去医院检查后医生说是直肠炎，后来去医院检查，医生说我直肠已经脱落。不治疗的话会带来什么样的危害？	病症严重性
高血压肝油三脂高吃什么药品和日常怎么调养？	其他养生
身体发黄肚子发涨,发现是血管瘤，有凸起，长了有5个多月了，内蒙古治婴儿毛细的血管瘤的专家医生什么时候上班？	病症推荐医院
有时心跳过速，伴有头痛和血脂高可以一起服用步长脑心通胶囊和黄杨宁片吗？	药物作用
后背和肩的骨头很疼，全身都有些疼痛，四肢有些肿，不留鼻涕。昨晚碰起来都非常痛，呼吸也有些疼。请问是怎么了？	病症临床表现(病症表现)
我妈妈血糖高血压高有轻微脑梗塞通过什么办法能彻底治好吗？	病症治疗方法
直肠肿瘤切除后，大便拉不彻底，吃哪些食物助于恢复？	治疗方案恢复
患者有：肺结核，乙肝肝硬化有腹水药物性肝炎糖尿病现在是黄疸偏高有112	其他无法确定
患有支气管扩张具体要做什么检查?	治疗方案化验/体检方案
健骨生丸是纯中药制剂，请问健骨生丸可以治疗强直性脊柱炎吗？	药物适用症
咳嗽就会嗓子疼晚上睡觉就会鼻塞，医生这样怎么治啊！	病症治疗方法
你好，我想问一下，脚扭伤有点肿，用什么药比较好，云南白药喷雾剂行吗	药物适用症
年龄50,男，出现幻觉，神志不清，恢复正常后烦躁，手心出汗	病症临床表现(病症表现)
黄疸如何用药	药物用法
痔疮几年了，沈阳能不能治疗？	病症推荐医院
元胡止痛滴丸??和元胡止痛胶囊的效果一样不我前段时间去医院说是心肌缺血胸口痛	药物适用症
你好，999壮骨关节丸治疗骨关节痛好吗？	药物作用
内痔脱出治疗后留在肛门外，一些不痛，最近2天渗出液多，红蛰而且痛，应如何治疗？	病症治疗方法
请问月经过后白带带血持续两个月怎么办？	药物适用症
先天性膈疝是什么病	病症定义
我在小时候读三年级的时候就有了。后来去医院做CT、24小时跟踪脑电图等都没有查出毛病所在。后来用了治疗癫痫的妥泰这个进口药后基本能不发。但是最近停药半年后，有时也发生。有时会天天有3-4次……	其他无法确定
我想请问一下，胃寒的人可以吃桂附理中丸吗？会不会有什么副作用	药物副作用
高血压恢复血压稳定后要注意哪些方面才可以？	治疗方案恢复
做CT检查右肺中叶支气管扩张，并部分管腔粘液嵌塞，左肺上叶条索灶是什么意思，严重吗？	病症病因
服用脊灰糖丸后，吐奶吐得厉害是怎么回事？	病症病因
便血4天，颜色鲜红，一年前有内痔，现在还有外痔，治疗后没再出血，现在只要上厕所就出血，应怎么办？	病症临床表现(病症表现)
刚得急性心包炎的时候，症状不严重，也没有特别不舒服的感觉，就没有放在心上，现在被查出急性心包炎伴心包积液，请问急性心包炎伴心包积液怎么治？	病症治疗方法
你好，请问一下，步长稳心颗粒十五岁小孩能服用吗？	药物禁忌
蚌埠癫痫的医院？？睡梦中抽搐，流口水，肌肉僵硬，醒来后不知道发生什么事，但是肌肉疼痛，脑袋疼，没有胃口，那么，继发性癫痫病的治疗效果怎样呢	其他多问
您好，我想请问您一下啊，安神健脑液是不是补血安神的呢	药物作用
高血压快180了怎么办？	治疗方案方法
银杏叶片是不是有降血压的功效呢？	药物作用
您好，我是8月10号来月经，17号结束的，22号和25号同房，26号出现白带拉丝，28号和31号又同房了，27号到31号都有出现小腹很轻微的酸痛，然后1号开始就有出现尿频，这几天吃的也比较多，老是想睡觉，一下班坐在车上都睡着了，身体老是发热的，还有口好干，舌头有点黄黄的，阴道老是感觉湿湿的，但又没有白带，还有胸闷，透不过气似的，但是没有胸涨痛，这到底是怎么回事啊？上个月备孕都没出现过这么多问题	其他多问
请问阴道这几天都很痒是怎么回事？该怎么办呢？	其他多问
为什么生气时会手抖心慌？	病症临床表现(病症表现)
医生您好，消痛贴膏能不能有效地治疗跟腱炎的呢？	药物适用症
阜阳治疗儿童癫痫的医院？？我现在是一家公司的职员，患有癫痫病已经很多年，最近因为经常的出差导致病情反复的发作，我想问一下癫痫是怎么回事治疗癫痫病最好方法有哪些？	其他多问
我身高58，体重94感觉腿的前侧突出，姨妈来了我还会长高吗	其他无法确定
宝宝得了胃肠炎	病症治疗方法
肛门特别的疼痛，检查为痔疮，比较严重，大便带有血迹，痔疮便血有什么危害？	病症严重性
我侄子查出有过敏性哮喘，医生说连吃的也有讲究，如果吃错了东西也会诱发疾病。我想问过敏性哮喘应该吃什么才不会诱发疾病?	治疗方案化验/体检方案
四川治疗自闭症的医院在哪里呢?	病症推荐医院
早上起床手发麻怎么办每天早上都是这样躺着睡觉时候没有压到啊，是不是缺什么东西了	病症临床表现(病症表现)
两三天没大便	病症病因
请问一下汤臣螺旋藻片是怎么吃的，嚼着吃，还是要水送服的	其他养生
有高血压病常年服药，怎么办才好可以吃点什么呢医生	病症治疗方法
我怀疑自己的精神产生了幻想，老疑神疑鬼的，请问可以服用参附脱毒胶囊吗？	药物适用症
癫痫是一类严重的神经系统顽疾，大家在日常生活中务必要引起重视，假如没有重视癫痫病的出现，甚至或者会给患者带来生命危害。那么，诊断癫痫有什么方法	病症临床表现(病症表现)
尘肺病都有什么?	病症定义
你好，治疗抑郁症，请问，服用盐酸舍曲林片后副作用太大怎么办呢？	药物副作用
我家宝宝11个月了，一直咳嗽有小半个月了。还流鼻涕，那种黄稠鼻涕。之前一直吃药有所好转，前几天又严重了，这刚打了4天针，还不叫好转。不知道该怎么办了	病症治疗方法
李医师您好;我才做完心脏支架。术后在吃和运动上注意些什么？	病症禁忌
请问七叶神安片治植物神经功能失调吗，比如失眠，偏头痛，胃肠不适，胸闷气短	药物作用
听说果糖二磷酸钠胶囊对治疗心肌缺血有一定的帮助是吗？怎么使用	其他多问
我最近大都是过个一个多月就会头痛一次，吃复方羊角片后睡一觉就会没事了，是啥病？	病症病因
大便出血怎么办	病症治疗方法
慢阻肺能治好吗？该怎么治疗？	其他多问
扩张型心肌病患者的护理措施有哪些？	其他无法确定
肠癌的生存期是多长	病症严重性
我老公从昨天到现在一直打嗝请问医生有什么办法可以快速治疗	病症治疗方法
我家宝宝这几天有点拉肚子是不是和喝母乳又喝牛奶又喝羊奶有关	其他无法确定
小便次数多，是怎么回事	病症病因
是在餐前服用还是餐后服用的呢？是不是没有进餐就不用吃？	药物用法
因为酒后乱性所以两周后感觉肚子空空的这是怎么了	病症治疗方法
性生活时间短，射精快，阴茎短小	其他无法确定
容易感冒忽冷忽热全身无力，时好时环	病症临床表现(病症表现)
请问月经干净三天后又大量出血是什么问题？	病症病因
山雄万通筋骨片的使用有效期是多长时间呢？	其他无法确定
石家庄治疗脑积水的医院哪家好？	病症推荐医院
请问目前有什么技术治疗遗传性鸡胸矫正啊	治疗方案方法
不吸烟为何也得肺癌	药物价钱
痔疮手术后还会复发吗	治疗方案有效时间
云南白药气血康口服液。你好，能治肺气肿吗；	药物适用症
宝宝胸部长了血管瘤,在孩子1个月的时候发现的，刚开始只是个红点，后来越长越大，变成了血管瘤，内蒙古婴儿胸部的血管瘤危害大吗？	病症严重性
请问孕妇可以使用喜普妙氢溴酸西酞普兰片进行治疗吗	药物用法
如何鉴别骨葆片这个药品，是正品还是伪劣品呢？	其他对比
液气胸的治疗与预防方法有哪些？	其他多问
最近几天一直鼻腔干燥，鼻塞，鼻痒，流鼻涕，有时会打喷嚏，鼻咽难受	病症临床表现(病症表现)
治疗小儿脑瘫最好方法是什么，哪里的医院对这方面对治疗比较有明显的效果	其他多问
宝宝尿少尿黄怎么回事？	病症病因
胃癌晚期拉血，怎么办	病症治疗方法
手臂上举无力，平抬无力重，请问怎么办呢？可以用什么药物来治疗吗？	病症治疗方法
最近几天心慌的厉害，还伴有左胸边上疼不知道到是不是属于心绞疼，去医院做心电图没啥别的毛病就是窦性什么有点快和心率不齐回来后买了宁心宝胶囊吃了感觉不慌了但还是有点疼想问下用买万爽力一起服用了吗？还是就吃宁心宝胶囊就可以？很着急谢谢！	其他多问
怀孕三个月男孩胎心率是多少	其他无法确定
吃了补佳乐戊酸二醇片11天后现在全身从头皮到脚底奇痒无比，痒痒从第五天开始出现，逐渐发展成整天整夜痒到无法入睡皮肤都抓出於血红色点	病症临床表现(病症表现)
孕妇得了痔疮都可以吃哪种蔬菜水果好	其他养生
4岁小孩肚子阵痛	病症临床表现(病症表现)
26岁有不洁生活过去18天了全身瘙痒手臂脖子起红点还有白点	病症临床表现(病症表现)
你好，朋友在吃了盐酸舍曲林片出现排尿困难，请问这是什么原因呢？	病症临床表现(病症表现)
这个卵磷脂络合碘片一瓶是一疗程吗，已给疗程需要多少瓶呢，不懂啊，医生给我说说吧	药物用法
半年前患了急性心包炎，在积极的治疗下病差不多已经治愈了，但是最近感冒了一咳嗽胸部就很疼，而且还老是发汗。害怕感冒又把心包炎引发了，请问急性心包炎会胸痛吗？	病症临床表现(病症表现)
问题脑出血的病人怎样对待	病症治疗方法
你好我得了尖锐湿疣正在治疗中最开始不知道和老婆有性接触结果把她也传染了她长了好几个阴道里侧也发现了两个我想问一下该怎么治疗才能根治？	治疗方案方法
脾脏血管瘤是什么原因引起的	病症病因
产妇肛裂怎么办	病症治疗方法
你我7.号和男朋友同房7.2号吃了避孕药，然后一般月经到来是几号左右！现在推迟好几天了然后晚上用避孕棒可能是输入尿液太少吗几分钟都没有显示，然后一般避孕棒会有个盖子我盖上了到明天一打开看是两条线一深一浅吓到我！我难道是怀孕了吗还是避孕棒失效	其他两性
孕晚期每天都睡不着觉，失眠好严重的，怎么办好呢？有缓解的办法吗？	病症治疗方法
你好我好像是尿道感染要用什么药？感觉就是见到水就上厕所尿完了有点痛。最重要是效果要好，没什么多大副作用的。可以帮忙解答一下吗？谢谢	其他多问
朋友的精神分裂症有点偏向严重，请问奥氮平片服用量是多少呢？	药物作用
儿有癫痫病，现在正在吃药．脑电图，心电图，开始吃这个药时间，还控制的挺好的，可是现在都这么大了，还是没有根治，吃的五毫升，每天吃二次，癫痫病治疗方法是什么呢？请问癫痫能治愈吗？	其他多问
饭后二小时血糖11.4高吧	治疗方案正常指标
心悸早搏是什么感觉	病症定义
男二十岁患血栓外痔一个月，想了解初期是如何治疗的？	病症治疗方法
你好，我想大概问一下啊五加生化胶囊你们这里有没有出售的啊医生？我想知道这个药的治疗功效	药物适用症
我的癫痫已经好几年没复发了，请问这是不是就是好了？	治疗方案恢复
姨妈推迟的话，去医院看需要看下面么！	其他无法确定
经常久坐，最近排便困难，是不是犯痔疮了？久坐会导致痔疮吗？原因有哪些？	其他多问
关节扭伤适合用云南白药关节止痛膏吗？	病症治疗方法
抑郁症每晚心绞痛是怎么回事？	病症临床表现(病症表现)
我得了尖锐湿疣已经半个月了，多吃什么最好呢	其他多问
我今年20岁，最近几个月老是咳簌，特别是一出门冷就咳，咳了大概2个月吧，到医院看说是支气管炎，这种病严重吗?应该如何治疗?	病症严重性
孩子的手指肚上有红斑，越长越大，体检查出有血管瘤，要紧吗？内蒙古婴儿手指肚上血管瘤能治好不？	病症治愈率
抑郁是什么病？	病症定义
怀孕初期睡觉老是睡不着怎么办？怀孕2个月了，不知最近怎么了老是睡不着，该怎么办？	病症治疗方法
你好，服用彼迈乐盐酸舍曲林片治疗抑郁症，请问这药有依赖性吗？	药物副作用
孕妇使用奥美拉唑肠溶胶囊后	其他无法确定
坐痔疮手术得多少钱。最严重的多少钱	病症治疗方法
前段时间跟男朋友第一次发生关系，而且我们交往的时间也不长，听说他以前就有过很多女朋友，后来他告诉我他可能得了尖锐湿疣，我很怕我也被传染了，想知道早期症状是什么样的？	病症相关病症
呋喃妥因，它的作用是治什么？治疗对象是什么？	其他多问
我去医院检查过，患有心脏病，但最近要需要使用眩晕宁片治疗肝肾不足，可以使用吗？会有副作用吗？	药物副作用
早上起床左胸就会闷痛的，有时候晚上睡着了老是醒来，还会失眠的。	病症治疗方法
固力康四烯甲萘醌软胶囊类型及成份是有那些呢？	药物成分
医生，您好！我想请问谷氨酸有什么效果吗？？？谢谢了	药物作用
右眼拍片检查发现有血管弯曲及一些血管瘤，属于严重情况吗？内蒙古婴儿在眼睛上长个血管瘤咋治好啊?	病症临床表现(病症表现)
医生你好。刚毕业出来找工作，换了个城市，晚上睡不好白天很烦躁，心里憋得慌，难受爱哭，觉得自己很差劲，整个人提不起劲还老是生病是怎么回事	病症临床表现(病症表现)
请问阴毛稀疏怎么回事？	病症病因
请问肺力咳和易坦静哪个好？	其他对比
得了输尿管结石怎么办？	病症治疗方法
请问孕妇是不是不能喝可乐？	病症禁忌
吃维德思会有什么不良反应？	药物副作用
有个朋友是糖尿病患者，最近叫我帮她买乌蛇止痒丸这药，不知道这糖尿病的还可以使用的吗？	药物禁忌
元胡止痛滴丸??和元胡止痛胶囊的效果一样不我前段时间去医院说是心肌缺血胸口痛	其他无法确定
大便干燥把肛门都裂开了，白带发黄。	其他无法确定
血管瘤治疗医院都用激光治疗血管瘤吗，新乡三月做了三次治疗了，没什么效果，小孩满月就开始受罪，现在快四个月了，内蒙古婴儿在眉毛边上长的血管瘤危害大不？	治疗方案方法
多发性脑梗塞的病因是什么？	病症病因
尿路感染是什么原因引起的	病症病因
今年3月中旬吃笋胃疼痛过两周后来好了一段时间，前几天胃又开始痛起来了，昨天着了凉今天胃非常疼，感觉很胀，像有石头沉在胃下面，医生我要去医院做下检查吗？	病症治疗方法
今天不小心摔倒，膝盖现在发紫，肿痛，但是我患有糖尿病，可以使用脉血康胶囊(信邦)吗？	药物禁忌
金刚胶囊必须用淡盐水服用吗？直接用开水服用行不行，我记得两年前有过桥本氏症，也没怎么治疗，当时医生说没事，就是现在吃这个金刚胶囊说用淡盐水服用效果好，那我是必须用淡盐水服用呢，还是直接开水服用啊，要不就是用不含碘的盐！如果用含碘淡盐水会不会复发这个桥本！我想直接开水服用金刚胶囊行吗！	药物用法
细菌性前列腺炎吃什么药好？	药物适用症
血脂高，今年又动脉硬化，我是要怎么办才可以缓解这样的情况呢？	病症治疗方法
血管瘤手术一般要多少钱	治疗方案费用
2个月的女宝宝吐奶	病症病因
医生啊！盐酸溴已新片是否可以降糖药同服?药效会不会降低	其他多问
原发性纵隔肿瘤是什么病	病症定义
怎么会有这样的现象呢，肾结石这种情况怎么去解决？	病症治疗方法
请问月经持续十来天并且量一直不多怎么办啊？	病症临床表现(病症表现)
医生你好，我昨晚和今天早上吃了磺啶新林胶囊吃了之后心跳加快是怎么回事？	药物作用
小儿癫痫初期症状有哪些？我有个朋友的孩子。试不试的发病。没有征兆，不定时间，马上发作，又马上停止，找不到原因和理由。不知道怎么得？小儿癫痫病怎么治疗？小儿癫痫病的早期症状是怎么样的？	其他多问
尿蛋白高是什么原因引起的	病症病因
导致糖代谢紊乱能不能吃金双岐，甘露消渴胶囊吗？	药物作用
变异性哮喘在饮食上应注意什么	病症禁忌
早泄，买了盐酸达泊西汀片(必利劲)，我想问问期间可以喝茶吗？	药物禁忌
“疱疹病毒是否可以从肛门感染至消化系统乃至全身？”	病症病因
明显消瘦，感染筛查有问题	病症临床表现(病症表现)
我爸爸前段时间因为心绞痛发作晕倒了，我们都非常的着急，医生说他的心脏现在非常的不好，请问下心绞痛要装支架吗？	病症治疗方法
你好，孕妇能吃盘龙七片吗？	药物禁忌
哮喘的症状有哪些?我感觉自己可能得哮喘了。	病症临床表现(病症表现)
老年人尿频尿急吃什么药好	药物适用症
我想请问一下，精神不好，尿频，尿不尽，时而腰疼，不知道这是为什么？	病症病因
九个月的孕妇可以吃枯草杆菌二连活菌颗粒和尼美舒利颗粒吗？	其他多问
什么叫间质性肺炎?	病症定义
患者有心脏病，吃了这种药会不会对病人有影响？？？？？？？？？？？？？？？？？？？？？？？？？？？？	药物禁忌
请问状元丸适合什么人群?可以详细说明一下吗？	药物适用症
我家地域的问题是没有说是靠海边的，所以就是会缺少碘的摄入的，而且我又不喜欢加盐的饮食，我就怕是胎儿没有摄入到正常的碘的话会有什么问题的呢？	病症预防
尿频，尿急，尿不尽，是什么原因	病症病因
医生请问从这些指标看，我需要注意点什么？为什么这些指标会高。前段时间去医院做过B超，说孩子这额头的红斑，考虑血管瘤，内蒙古婴儿长在额头的血管瘤危害大不大？	病症严重性
阴茎短小可以做延长手术吗	病症治疗方法
高血压脑出血护理措施？	治疗方案方法
骨葆片这个药品，能不能长期服用的呢？	药物禁忌
您好！有谁知道盐酸文拉法辛缓释胶囊治疗广泛焦虑症要吃久可以见效呢？	药物作用
癫痫病是神经科中的一类慢性疾病顽疾,患者在日常生活中须要注意的事项许多。癫痫的预防准备工作都有哪些呢?我们应该如何做好癫痫的预防准备工作?	病症预防
已经知道了心包炎有很多种，有急性，有慢性的，有感染性的，有继发性的。但是具体的就不是很清楚，想知道急性心包炎分类具体有哪些？	病症临床表现(病症表现)
治失眠多梦吃什么药好啊，怀孕期间失眠有什么好的办法可以缓解吗？	其他多问
阿立哌唑片是治疗精神分裂症的良药，请问阿立哌唑片的治疗周期是多久呢？	药物适用症
宝宝肛门是闭合，肛门下方有一个圆珠笔芯管大小的圆滑的孔是排大便的，是先天性肛门闭锁直肠会阴瘘吗？	病症病因
癫痫会导致记忆力下降，这是很正常的。癫痫是大脑神经元突发性异常放电，导致短暂的大脑功能障碍的一种神经系统的慢性疾病，那么癫痫患者如何提高记忆力？	其他无法确定
肛裂是怎么引起的,怎么治,用什么药好,	病症治疗方法
鼻咽肿瘤转移导致颈部淋巴结肿大？	病症病因
服用天麻头痛片可以治疗头痛吗？有副作用吗？	其他多问
每晚睡觉大脑都会想事，都是半睡半醒状态心理有点紧替感觉	病症病因
大便有血，无疼，无不舒服，就是先有血后有便，有一星期，应如何治疗？	病症治疗方法
左侧胸部一直痛是心绞痛吗	病症定义
失眠多梦胃涨不消化洗下肢冰凉平时生活上要注意那些啊	病症禁忌
遗传性运动失调性多发性神经炎是什么病	病症定义
68岁男心律不齐三十到五十能吃酒石酸美托洛尔片吗？	药物适用症
医生说是肾病综合征，主要是胸腔积液、腹水、心包积液、纵隔积液，建议保守治疗，现在正在吃药治疗，希望能有效果吧，不要白白浪费钱	病症治愈率
葵花牌布洛芬颗粒糖尿病儿童能吃吗	药物禁忌
率过缓，有吃稳心颗粒，但是效果一直不怎么好，	药物适用症
爷爷中风半身不遂，康复一年后复发，所以这个情况现在都是挺担心的了，平时生活就是很注意的。	病症病因
我脚踝痛肿服用三七伤药片有效停药又痛咋办呀	病症治疗方法
医生你好，我妈妈有高血压可服用天草丹参保心茶吗？？	病症病因
坐着总有便意大便排不尽	其他无法确定
生完宝宝44天跟老公合房后.肚子疼.	其他两性
请问有心脏病能用复方斑蝥吗？现在又是胆管癌	药物适用症
你好，我家孩子是在2018年1月2日经过B超检查得舌头下长的血管瘤，现在血管瘤越长越大了，内蒙古婴儿舌头下长有血管瘤可以治好吗？	药物适用症
如何面对强迫症	其他无法确定
我想了解一下虎泉强枇杷露长期吃，可以吗？	药物用法
你好，我母亲患有甲亢，白细胞降低了，请问可以服用鲨肝醇片吗？	药物适用症
检查出来白癜风，白斑长在脸上，压力挺大的，已经在治疗了。云南曲靖夏季得了白癜风生活上要注意些什么	病症禁忌
怀孕八个月眩晕症能吃盐酸培他司订的药吗？对孕妇有影响吗？	药物副作用
直肠脱垂最好的治疗方法是什么？	病症治疗方法
脑干血管瘤都有什么治疗方案	病症治疗方法
定边县治疗神经纤维瘤哪个医院好？	病症推荐医院
五个半月的宝宝拉肚子怎么办？急！	病症临床表现(病症表现)
最近咳嗽还恶心！胸闷	病症治疗方法
不痛不痒生长在生殖器的上方毛发里，和生殖器上，还有下面的蛋上，十颗左右，并没有不健康的性生活，症状已经有一周半的时间，该怎么治疗？是因为什么原因导致？	治疗方案方法
我大哥去年回家遇到了车祸，外伤是治好了，可是却留下了后遗症癫痫。发病的时候很恐怖，嘴唇发紫，口吐白沫，全身抽搐，事后还不知道发生了什么事。有的朋友说可以用癫痫治疗仪。	其他无法确定
孕妇膝盖难受睡不着觉，怎么办？我现在怀孕32周多了，要怎么调理呢？	其他多问
术后五天仍有脱垂现象,建议做硬板凳十二小时，用高锰酸钾熏治、泡浴。换药将脱垂物塞进肛门。仍有水肿,这种情况手术有没有成功？	病症治疗方法
长痔疮能吃虾吗？	病症禁忌
妊娠合并动脉导管未闭是什么病	病症定义
孕晚期晚上失眠心慌紧张害怕，怎么办好呢？我自己是太紧张了才会这样的。	病症治疗方法
宝宝长期消化不良伴拉肚子怎么办	病症治疗方法
癫痫病大病发后病情症状有些什么呢，我们都明白冬天而言，酒是一个好东西，能暖身子，然而吃酒是再平常不过的事情了，也有许多的酒文化，癫痫病人要对这种顽疾引起注意，尽快的进行诊断癫痫。让自身回到健康怀抱，癫痫癫痫病病人日常生活中主要的还是心情的调节，癫痫癫痫病人要正确的就医。癫痫病人，让大家伙了解得更为具体。	病症临床表现(病症表现)
直肠息肉在内窥镜下手术切除后还会不会长出来？痛吗？	其他多问
有什么方法治疗慢性支气管炎，不要中医西医的推荐。最好是简单管用的偏方。	治疗方案方法
您好！请问如果患有焦虑症的话，吃盐酸文拉法辛缓释胶囊有效果吗？用法用量是怎么样的呢？	药物用法
复方斑蝥胶囊有什么作用，有心脏病可以服用吗	其他多问
我家宝宝80天了，口腔上也有个血管瘤需要手术吗？什么时候做合适？内蒙古婴儿长在口腔的血管瘤危害多大？	病症严重性
请问一下氟哌噻吨美利曲辛片(黛力新)的功能主治是什么呀。求解。	药物作用
哺乳期吃了两颗盐酸普萘洛尔片对宝宝有影响吗？	药物副作用
拍了CT说肺上没事，很干净，说是肝钙化，但是我这咳嗽就是不好，，特别躺下	病症临床表现(病症表现)
单位体检奎出左心室电压偏高，血压144.另外。胆囊壁固醇沉渍，前例腺增大，前些天喝酒引发，后背，胁骨，胸等疼，我该怎么办。	其他无法确定
您好！我娃刚五个月背上长了很像胎记，红点点硬币大小，刚开始是红的跟梅花一样，现在中间掺杂了黑青色点点，后检查是血管瘤，内蒙古婴儿的血管瘤在背部危害大不大？	病症相关病症
胳膊不时有点痛不在关节上，就是胳膊中间骨头痛	病症临床表现(病症表现)
孩子不爱喝葡萄糖酸钙怎么办，喂她喝就跑，要是强制的话还吐	其他无法确定
我这段时间咳嗽很费的，咳嗽一个多月了，有时候还伴有呼吸困难的症状，是不是间接性肺炎，这种病还有什么其他的表现？间质性肺炎的症状表现？	病症临床表现(病症表现)
胆固醇脓胸是什么病	病症定义
尿路感染应吃什么药？	药物适用症
盐酸氯丙嗪片还有奋乃静片都属于精神药品吗？如果不属于，那属于什么药呢？	其他多问
我也是22岁，月经越来越少。这个月就二天，	病症临床表现(病症表现)
阜阳专业癫痫病医院？？我一个侄儿出现了癫痫症状，发作的时候四肢抽搐，看起来怪可怜的，请问青少年癫痫病怎么治疗？怎样才能治疗好呢？	其他多问
请问月经推迟七八天没来小腹疼痛啥情况？	病症病因
孕晚期总是失眠怎么办呢？有没有什么办法可以改善这种情况的呢？	其他多问
痔疮手术后怎么一直疼	治疗方案恢复
您好！请问尿不尽，是什么原因啊？	病症病因
心包破损伤是怎么回事？	病症病因
你好，小孩积食可以吃四磨汤口服液吗？我家孩子便秘，舌头黑	药物适用症
我睡觉时老是被憋醒已经有一段时间了，感觉总是喘不过气，但我自己也没太在意，这次体检时发现是二尖瓣关闭不全，需要住院，我就想问，二尖瓣关闭不全该怎么治疗？	病症治疗方法
我之前得了心包积液，刚开始没什么明显的症状，医生让我观察一段时间，然后我昨天去检查医生说是恶性心包积液，想问恶性心包积液是怎么回事？	病症定义
我想问一下，散结灵胶囊有什么功效？可以治疗甲状腺囊肿吗	药物作用
请问宝宝吃什么牌子鱼肝油好啊？这样会不会有什么防腐剂或者化学物品啊？需要注意什么啊？	其他多问
孕妇晚上睡觉全身痒睡不着，是怎么回事呢？我现在怀孕32周，有知道的妈妈吗？	病症病因
经常头痛，气色不好，身体质量也变差了有心脏病，请问怎么用药？	病症治疗方法
13号来的月经，19号结束，20-23都同房了，这几天感觉肚子胀胀的，大前天大便的时候白带带有一点褐色分泌物，前提白带有一点拉血丝，这几天白带都正常，就是肚子胀胀的，是精子着床怀孕了么	病症临床表现(病症表现)
心绞痛能办了低保吗	其他无法确定
得了慢性支气管炎已经好几年了，但是每年还是会发作，每次都是两三个月，请问慢性支气管炎应该怎么治疗？	治疗方案方法
膈肌痉挛不吃药物会自己慢慢好吗？	病症治愈率
那可以用碘液消毒吗	药物作用
请问月经每次只来了一点点怎么回事？	病症临床表现(病症表现)
我一个月以前老是失眠多梦，就买了这个药来喝，为什么没处出现后脑怎么发热，就连颈椎都发热的现象，正常吗？	药物作用
为啥吃早搏的药停了没多久就会复发？难道药不能停？一直吃下去吗？这样会有副作用？为什么得了早搏就不会好？常常会复发？请问早搏是心脏病吗？	其他多问
你好，最近我的腰困，尿色发黄有泡沫是怎么回事？	病症临床表现(病症表现)
你好，老人有脑血栓，朋友推荐了盐酸倍他司汀口服液，请问，此药的治疗效果怎么样呢？	药物作用
淋巴结炎吃抗病毒口服液和头孢拉丁颗粒可以吗？	药物作用
你好医生我7.1号和男朋友同房7.2号吃了避孕药，然后一般月经到来是1几号左右！现在推迟好几天了然后晚上用避孕棒测试可能是输入尿液太少吗几分钟都没有显示，然后一般避孕棒会有个盖子我盖上了到明天一打开看是两条线一深一浅吓到我！我难道是怀孕了吗还是避孕棒失效	其他两性
有点喘医院诊断是肺气肿，现在病情越来越严重了。	病症治疗方法
偏头痛发作的时候可以用复方硫酸软骨素片止痛吗？	药物适用症
杨东银大夫你好我在2015年9月面布疼痛经检查为三叉神经痛后服卡马西平去年夏天减轻现在冷的时候面部不痛只是在吃饭时牙龈痛痛时很历害请问有什么好法治疗	病症治疗方法
肛门里边有硬块，挂针，吃药四天后，硬块髞变软一半移至外面，表皮触痛。	其他无法确定
心悸有什么表现	病症定义
手臂上长血管瘤危险吗	病症严重性
你好，我想请问一下服用安宫牛黄丸有什么禁忌，谢谢	药物禁忌
晚上安静左耳能听见心跳声，不定时，之前查完耳朵没有问题，	其他无法确定
运动性哮喘运动后会发作吗?	其他无法确定
心悸心慌吃什么水果	病症治疗方法
颅骨骨膜窦预后好吗？	病症严重性
心肌梗死患者吃什么好？	治疗方案方法
糖尿病引发的脑梗塞，2014年冬天，由于在外面冻了两个小时，回家之后就左半身不能动弹，左手和左腿都使不上劲，有时前心后心疼，嘴不歪，到医院就医，医生说只是冻的，并不是发病。之后就一直这样，想问问有什么办法治疗？现在冬天又来了，都不敢出门吹风。	病症治疗方法
